ARC DT

Purchase Bills
Vendor:,All Vendors
Tax%:,All Taxes
From Date:,08/01/2019
To Date:,31/08/2019
Tax Component Break Up:,No
UOM:,Base UOM
Bill ID,Bill Date,CreditTerm,Payment Date,InvoiceReference,Vendor,Gross Amount,Tax Amount,Trade Discount%,Trade Discount Amount,Inv Disc% Total,Inv Disc/Unit Total,Othr Disc% Total,Othr Disc/Unit Total,Product Discount Amount,Adjustment Amount,Adjusted Amount,Net Amount,GRNID,GRN DATE,Status,Original Bill,Branch,ST,CST,Tax Type,GSTINOfVendor,FromStatecode,ToStatecode,ODNumber,Item Code,Item Name,Batch,Expiry,UOM,Quantity,PFM,Net PTS,Original PTS,PTR,MRP Per Pack,Goods Value,Gross Amount,Total Discount%,Total Discount/Unit,Inv Disc%,Inv Disc% Amt,Inv Disc/Unit,Inv Disc/Unit Amt,Inv Disc Total,Othr Disc%,Othr Disc% Amt,Othr Disc/Unit,Othr Disc/Unit Amt,Othr Disc Total,Product Discount Amount,Surcharge,Tax Suffered,Tax Amount,Total,HSNCode
B4,07/08/2019,Credit 0 days,07/08/2019,21077285,ITC LIMITED,10908613.36,13399831.58,0.00,0.00,100918.24,0.00,0.00,0.00,100918.24,0.00,0.00,24207526.69,G4,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028575,991,INDIA KINGS RICH GOLD -MD 20RC_991,5G5190009X-115,,M_S,0.20,7147.52,7147.52,7147.52,7457.32,360.00,1429.50,1429.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1748.88,3178.39,2402 20 90
B4,07/08/2019,Credit 0 days,07/08/2019,21077285,ITC LIMITED,10908613.36,13399831.58,0.00,0.00,100918.24,0.00,0.00,0.00,100918.24,0.00,0.00,24207526.69,G4,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028575,997,GOLD FLAKE FT -MD 10BE_997,A19190140Y-116,,M_S,876.00,4586.65,4586.65,4586.65,4769.18,100.00,4017905.40,4017905.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3732280.78,7750186.18,2402 20 40
B4,07/08/2019,Credit 0 days,07/08/2019,21077285,ITC LIMITED,10908613.36,13399831.58,0.00,0.00,100918.24,0.00,0.00,0.00,100918.24,0.00,0.00,24207526.69,G4,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028575,GrandTotal:,,,,,2742.08,139531.44,139531.44,140132.14,146058.19,5520.00,10908613.36,10807695.12,48.93,0.00,48.93,100918.24,0.00,0.00,100918.24,0.00,0.00,0.00,0.00,0.00,100918.24,0.00,0.00,13399831.58,24207526.69
B5,07/08/2019,Credit 0 days,07/08/2019,21075490,ITC LIMITED,487820.16,590157.87,0.00,0.00,7208.45,0.00,0.00,0.00,7208.45,0.00,0.00,1070769.58,G5,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028481,1786,Wave Cool Mint 10BE-NS_1786,787190169Y-280,,M_S,9.00,626.98,626.98,1227.68,700.85,50.00,11049.12,5642.79,48.93,0.00,48.93,5406.33,0.00,0.00,5406.33,0.00,0.00,0.00,0.00,0.00,5406.33,0.00,0.00,26585.12,32227.90,2402 20 40
B5,07/08/2019,Credit 0 days,07/08/2019,21075490,ITC LIMITED,487820.16,590157.87,0.00,0.00,7208.45,0.00,0.00,0.00,7208.45,0.00,0.00,1070769.58,G5,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028481,1786,Wave Cool Mint 10BE-NS_1786,787190170Y-290,,M_S,3.00,626.98,626.98,1227.68,700.85,50.00,3683.04,1880.93,48.93,0.00,48.93,1802.11,0.00,0.00,1802.11,0.00,0.00,0.00,0.00,0.00,1802.11,0.00,0.00,8861.71,10742.63,2402 20 40
B5,07/08/2019,Credit 0 days,07/08/2019,21075490,ITC LIMITED,487820.16,590157.87,0.00,0.00,7208.45,0.00,0.00,0.00,7208.45,0.00,0.00,1070769.58,G5,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028481,3016,GOLD FLAKE SPL NPCT NS 10BE_3016,AB4190074Y-300,,M_S,180.00,2464.00,2464.00,2464.00,2574.44,60.00,443520.00,443520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,520041.60,963561.60,2402 20 30
B5,07/08/2019,Credit 0 days,07/08/2019,21075490,ITC LIMITED,487820.16,590157.87,0.00,0.00,7208.45,0.00,0.00,0.00,7208.45,0.00,0.00,1070769.58,G5,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028481,3023,SCISSORS SPECIAL FT MD NS 10BE_3023,A28190007T-310,,M_S,12.00,2464.00,2464.00,2464.00,2574.44,60.00,29568.00,29568.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34669.44,64237.44,2402 20 30
B5,07/08/2019,Credit 0 days,07/08/2019,21075490,ITC LIMITED,487820.16,590157.87,0.00,0.00,7208.45,0.00,0.00,0.00,7208.45,0.00,0.00,1070769.58,G5,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028481,GrandTotal:,,,,,204.00,6181.95,6181.95,7383.36,6550.59,220.00,487820.16,480611.71,97.86,0.00,97.86,7208.45,0.00,0.00,7208.45,0.00,0.00,0.00,0.00,0.00,7208.45,0.00,0.00,590157.87,1070769.58
B6,07/08/2019,Credit 0 days,07/08/2019,21075489,ITC LIMITED,26660.00,0.00,0.00,0.00,0.00,0.00,746.48,0.00,746.48,0.00,0.00,25913.52,G6,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20160001231,FA020029,AASHIRVAAD SALT - 1KG (25KG OUTER)_FA020029,C19G1-10,,KG,2000.00,13.33,12.96,13.33,14.00,19.00,26660.00,25913.52,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,746.48,0.00,0.00,746.48,746.48,0.00,0.00,0.00,25913.52,2501
B6,07/08/2019,Credit 0 days,07/08/2019,21075489,ITC LIMITED,26660.00,0.00,0.00,0.00,0.00,0.00,746.48,0.00,746.48,0.00,0.00,25913.52,G6,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20160001231,GrandTotal:,,,,,2000.00,13.33,12.96,13.33,14.00,19.00,26660.00,25913.52,2.80,0.00,0.00,0.00,0.00,0.00,0.00,2.80,746.48,0.00,0.00,746.48,746.48,0.00,0.00,0.00,25913.52
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11008,MD84 Sandal - NP(NEW KLD)_11008,0519-370,,M_S,75.60,458.02,458.02,458.02,472.45,50.00,34626.31,34626.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1731.32,36357.63,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11009,MD Sambrani 20_11009,19119-380,,M_S,43.20,485.19,485.19,485.19,500.47,15.00,20960.21,20960.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1048.01,22008.22,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11009,MD Sambrani 20_11009,19120-390,,M_S,66.24,485.19,485.19,485.19,500.47,15.00,32138.99,32138.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1606.95,33745.93,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11012,MD84 Bouquet - NP(NEW KLD)_11012,0719-400,,M_S,20.16,458.02,458.02,458.02,472.45,50.00,9233.68,9233.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,461.68,9695.37,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11016,MD84 Treya - NP(NEW KLD)_11016,0719-410,,M_S,15.12,458.02,458.02,458.02,472.45,50.00,6925.26,6925.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.26,7271.53,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11017,MD84 FOT - NP(NEW KLD)_11017,0619-420,,M_S,25.20,458.02,458.02,458.02,472.45,50.00,11542.10,11542.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,577.11,12119.21,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11077,MD84 JATHIMALLIGAI - NP(NEW KLD)_11077,0519-430,,M_S,10.08,458.02,458.02,458.02,472.45,50.00,4616.84,4616.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.84,4847.68,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11254,MD Rs 20 Pushpanjali_11254,0719-440,,M_S,24.19,549.36,549.36,549.36,566.66,20.00,13290.12,13290.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,664.51,13954.62,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11256,MD Rs 50 Pushpanjali_11256,0619-450,,M_S,14.40,480.69,480.69,480.69,495.83,50.00,6921.94,6921.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,346.10,7268.03,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11477,MD84 Lavender(UNLOCKED)_11477,0619-460,,M_S,20.16,458.02,458.02,458.02,472.45,50.00,9233.68,9233.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,461.68,9695.37,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11484,MD14 FOT Sandal Tradition_11484,0718SI-470,,M_S,3.02,1094.76,1094.76,1094.76,1129.24,20.00,3310.55,3310.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.53,3476.08,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11485,MD35 FOT Sandal Tradition_11485,1018SI-480,,M_S,4.20,1099.25,1099.25,1099.25,1133.88,50.00,4616.85,4616.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.84,4847.69,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11621,MD 14 BOUQUET NP (UNLOCKED)_11621,0419-490,,M_S,3.36,549.36,549.36,549.36,566.66,10.00,1845.85,1845.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.29,1938.14,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11623,MD 14 ROSE NP (UNLOCKED)_11623,0419-500,,M_S,36.96,549.36,549.36,549.36,566.66,10.00,20304.35,20304.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1015.22,21319.56,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11624,MD 14 MOGRA NP (UNLOCKED)_11624,0519KI-510,,M_S,20.16,549.36,549.36,549.36,566.66,10.00,11075.10,11075.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,553.75,11628.85,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11625,MD 14 FOT (UNLOCKED)_11625,719-520,,M_S,16.80,549.36,549.36,549.36,566.66,10.00,9229.25,9229.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,461.46,9690.71,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11627,MD14 Treya NP(UNLOCKED)_11627,0619-530,,M_S,3.36,549.36,549.36,549.36,566.66,10.00,1845.85,1845.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.29,1938.14,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11627,MD14 Treya NP(UNLOCKED)_11627,0719-540,,M_S,23.52,549.36,549.36,549.36,566.66,10.00,12920.95,12920.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,646.05,13566.99,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11632,MD14 Jathimalligai NP (UNLOCKED)_11632,0419-550,,M_S,13.44,549.36,549.36,549.36,566.66,10.00,7383.40,7383.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369.17,7752.57,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11758,MD Sadhvi 100 (UNLOCKED)_11758,0719KI-560,,M_S,32.40,244.67,244.67,244.67,252.38,35.00,7927.31,7927.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,396.37,8323.67,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11784,MD14DEETYAA COMBO123(VISIBILITY)_11784,0219-570,,M_S,23.52,549.36,549.36,549.36,566.66,10.00,12920.95,12920.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,646.05,13566.99,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11786,MD 14 LAVENDER - (VISIBILITY)_11786,0319KI-580,,M_S,23.52,549.36,549.36,549.36,566.66,10.00,12920.95,12920.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,646.05,13566.99,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11791,MD 14 SANDAL - FREE SAMPLE POUCH_11791,0619-590,,M_S,104.16,549.36,549.36,549.36,566.66,10.00,57221.34,57221.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2861.07,60082.40,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11824,MD FOT Gold Yagna Rs.20(Unlocked)_11824,0619-600,,M_S,10.37,956.88,956.88,956.88,987.02,20.00,9920.93,9920.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496.05,10416.98,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11825,MD FOT Silver Diya Rs.20(Unlocked)_11825,0219SI-610,,M_S,12.96,765.50,765.50,765.50,789.61,20.00,9920.88,9920.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,496.04,10416.92,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11827,MD FOT Gold Yagna Rs.50(Unlocked)_11827,0619-620,,M_S,2.88,961.00,961.00,961.00,991.27,50.00,2767.68,2767.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.38,2906.06,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,11828,MD FOT Silver Diya Rs.50(Unlocked)_11828,0319SI-630,,M_S,32.40,768.80,768.80,768.80,793.02,50.00,24909.12,24909.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1245.46,26154.58,3307 41 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,9754,AIM WAX 35s_9754,0619JO-320,,M_S,46.80,698.00,698.00,698.00,716.32,10.00,32666.40,32666.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1633.32,34299.72,3605 00 10
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,9829,CHEETAFIGHT 35s_9829,0719GM-330,,M_S,79.80,640.25,640.25,640.25,659.14,1.00,51091.95,51091.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9196.55,60288.50,3605
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,9859,CHEETAFIGHT WAX 35Sticks 6s_9859,0719JO-340,,M_S,0.60,666.27,666.27,666.27,683.76,10.00,399.76,399.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.99,419.75,3605 00 10
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,9952,HOMELITES RS 2 50 STICKS_9952,0319BI-350,,M_S,15.60,1266.42,1266.42,1266.42,1303.78,10.00,19756.15,19756.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3556.11,23312.26,3605
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,9976,HMLITESLARGE_9976,0719BI-360,,M_S,1.40,6585.39,6585.39,6585.39,6779.66,10.00,9219.55,9219.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1659.52,10879.06,3605
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,PENDO0255,Engage Blush Deo 165ml-NC_PENDO0255,M00140619-640,,L,3.96,819.56,792.51,819.56,848.57,190.00,3245.46,3138.36,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,107.10,0.00,0.00,107.10,107.10,0.00,0.00,564.90,3703.26,3307 20 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,PENDO0256,Engage Spell Deo 165ml-NC_PENDO0256,M00470719-1201,,L,5.94,819.56,792.51,819.56,848.57,190.00,4868.19,4707.54,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,160.65,0.00,0.00,160.65,160.65,0.00,0.00,847.36,5554.89,3307 20 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,PENDO0257,Engage Tease Deo 165ml-NC_PENDO0257,M00090619-660,,L,5.94,819.56,792.51,819.56,848.57,190.00,4868.19,4707.54,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,160.65,0.00,0.00,160.65,160.65,0.00,0.00,847.36,5554.89,3307 20 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,PENDO0258,Engage Drizzle Deo 165ml-NC_PENDO0258,M00120719-1202,,L,7.92,819.56,792.51,819.56,848.57,190.00,6490.92,6276.71,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,214.20,0.00,0.00,214.20,214.20,0.00,0.00,1129.81,7406.52,3307 20 00
B7,07/08/2019,Credit 0 days,07/08/2019,21075491,ITC LIMITED,706083.46,73430.51,0.00,0.00,0.00,0.00,9576.12,860.91,10437.03,0.00,0.00,769076.93,G7,7/8/2019,Open,,,,,Intra,33AAACI5950L1ZH,33,33,C33AE20100028482,PENDO0259,Engage Rush Deo 165ml-NC_PENDO0259,M00040519-680,,L,5.94,819.56,792.51,819.56,848.57,190.00,4868.19,4707.54,3.30,0.00,0.00,0.00,0.00,0.00,0.00,3.30,160.65,0.00,0.00,160.65,160.65,0.00,0.00,847.36,5554.89,3307 20 00
